Thunder,Imagine Dragons,11,2017-06-23,pop;post-teen pop,601
Believer,Imagine Dragons,9,2017-06-23,pop;post-teen pop,784
Holiday,Green Day,67,2017-11-17,pop;post-teen pop,552
Boulevard of Broken Dreams,Green Day,74,2017-11-17,pop;post-teen pop,496
Basket Case,Green Day,79,1994-02-01,pop;post-teen pop,442
Low (feat. T-Pain),Flo Rida,79,2008-03-17,pop;post-teen pop,918
Dynamite,Taio Cruz,71,2010-01-01,pop;post-teen pop,754
Hooked on a Feeling,Blue Swede,75,1973,pop;post-teen pop,547
Escape (The Pina Colada Song),Rupert Holmes,71,1979-01-01,pop;post-teen pop,836
I Don't Care - Single Version,Fall Out Boy,59,2008-01-01,pop;post-teen pop,0.55
Uma Thurman,Fall Out Boy,69,2015-01-20,pop;post-teen pop,622
Say Amen (Saturday Night),Panic! At The Disco,50,2018-03-21,pop;post-teen pop,491
Thunder,Imagine Dragons,85,2017-06-23,pop;post-teen pop,605
American Idiot,Green Day,78,2004-09-21,pop;post-teen pop,0.38
Centuries,Fall Out Boy,79,2015-01-20,pop;post-teen pop,394
Immortals,Fall Out Boy,73,2015-01-20,pop;post-teen pop,615
Youngblood,5 Seconds of Summer,84,2018-06-15,pop;post-teen pop,596
Godzilla,Blue Öyster Cult,62,1977,pop;post-teen pop,373
Cherry Pie,Warrant,60,1990-05-01,pop;post-teen pop,407
Juke Box Hero,Foreigner,67,1981,pop;post-teen pop,357
Working for the Weekend,Loverboy,66,1981,pop;post-teen pop,515
Sweet Home Alabama,Lynyrd Skynyrd,27,1974-04-15,pop;post-teen pop,597
Immigrant Song - Remaster,Led Zeppelin,77,1970,pop;post-teen pop,564
21 Guns,Green Day,75,2009-05-15,pop;post-teen pop,268
Ridin',Chamillionaire,69,2005-01-01,pop;post-teen pop,788
"Rasputin - 7"" Version",Boney M.,59,1984-12-03,pop;post-teen pop,694
DJ Got Us Fallin' In Love (feat. Pitbull),Usher,78,2010-03-30,pop;post-teen pop,663
Carry on Wayward Son,Kansas,74,1976,pop;post-teen pop,483
Glory,Bastille,50,2016-09-09,pop;post-teen pop,558
Down Under,Men At Work,73,1996-02-01,pop;post-teen pop,746
You Make Me Feel... (feat. Sabi),Cobra Starship,66,2011-08-29,pop;post-teen pop,668
Ride,Twenty One Pilots,81,2015-05-15,pop;post-teen pop,645
Radioactive,Imagine Dragons,73,2012-09-04,pop;post-teen pop,448
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,68,2013-01-01,pop;post-teen pop,558
Irresistible,Fall Out Boy,64,2015-01-20,pop;post-teen pop,487
Miss Jackson (feat. LOLO),Panic! At The Disco,68,2013-10-04,pop;post-teen pop,642
Whatever It Takes,Imagine Dragons,81,2017-06-23,pop;post-teen pop,672
Somebody Told Me,The Killers,69,2004-06-15,pop;post-teen pop,509
Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,70,2010,pop;post-teen pop,722
Party Rock Anthem,LMFAO,67,2011-01-01,pop;post-teen pop,0.75
Flaws,Bastille,51,2013-01-01,pop;post-teen pop,0.57
Pour Some Sugar On Me - Remastered 2017,Def Leppard,74,1987-08-03,pop;post-teen pop,267
Deja Vu (Initial D),Tsuko G.,61,2017-05-20,pop;post-teen pop,569
You Really Got Me - 2015 Remaster,Van Halen,64,1978-02-10,pop;post-teen pop,454
Hold the Line,TOTO,75,1978-10-10,pop;post-teen pop,494
Rio - 2009 Remaster,Duran Duran,61,1982-05-10,pop;post-teen pop,544
Here I Go Again 87 - 2017 Remastered Version,Whitesnake,19,1987,pop;post-teen pop,384
Stacy's Mom,Fountains Of Wayne,73,2003-01-01,pop;post-teen pop,774
Fortunate Son,Creedence Clearwater Revival,80,1969-11-02,pop;post-teen pop,0.64
Thriller,Michael Jackson,68,2017-09-27,pop;post-teen pop,764
Wake Me Up Before You Go-Go - Remastered,Wham!,54,2006-11-11,pop;post-teen pop,607
Life Is A Highway - Remastered Version,Rascal Flatts,46,2008-01-01,pop;post-teen pop,583
Seven Nation Army,The White Stripes,15,2003-04-01,pop;post-teen pop,0.75
You Give Love A Bad Name,Bon Jovi,16,1986-01-01,pop;post-teen pop,537
I'm Gonna Be (500 Miles),The Proclaimers,74,2003-09-01,pop;post-teen pop,851
You Make My Dreams - Remastered,Daryl Hall & John Oates,66,2001-01-23,pop;post-teen pop,749
Some Nights,fun.,70,2012-02-21,pop;post-teen pop,672
Cruise,Florida Georgia Line,70,2012-01-01,pop;post-teen pop,457
Everybody Talks,Neon Trees,65,2012-01-01,pop;post-teen pop,471
Thunderstruck,AC/DC,81,1990-09-24,pop;post-teen pop,501
Animal,Neon Trees,68,2010-01-01,pop;post-teen pop,482
Rock You Like A Hurricane,Scorpions,14,1984-05-04,pop;post-teen pop,482
Any Way You Want It,Journey,71,1980,pop;post-teen pop,529
Don't Bring Me Down,Electric Light Orchestra,70,1979-05-31,pop;post-teen pop,638
Separate Ways (Worlds Apart),Journey,67,1983-02-01,pop;post-teen pop,451
One Way Or Another,Blondie,55,1978-09-23,pop;post-teen pop,442
Angel With A Shotgun,The Cab,64,2011,pop;post-teen pop,546
Animals,Maroon 5,75,2015-05-15,pop;post-teen pop,279
Blame It On Waylon,Josh Thompson,58,2010-02-22,pop;post-teen pop,653
Piano Man,Billy Joel,70,2001-10-02,pop;post-teen pop,334
I Wanna Get Better,Bleachers,53,2014-02-18,pop;post-teen pop,456
One Week,Barenaked Ladies,69,1998-07-07,pop;post-teen pop,702
We're Not Gonna Take It,Twisted Sister,73,1984,pop;post-teen pop,502
(I Just) Died In Your Arms,Cutting Crew,68,1993-01-01,pop;post-teen pop,632
Don't Stop Me Now - 2011 Mix,Queen,75,1978-11-10,pop;post-teen pop,563
More Than a Feeling,Boston,78,1976,pop;post-teen pop,377
Beat It - Single Version,Michael Jackson,77,1982-11-30,pop;post-teen pop,779
Losing My Religion,R.E.M.,81,1991-03-12,pop;post-teen pop,666
Your Love,The Outfield,70,1985,pop;post-teen pop,555
Paradise City,Guns N' Roses,16,1987-01-01,pop;post-teen pop,274
Back In Black,AC/DC,83,1980-07-25,pop;post-teen pop,0.31
Livin' On A Prayer,Bon Jovi,24,1986-01-01,pop;post-teen pop,534
American Pie,The Deep Dixie Boys,35,2015-07-23,pop;post-teen pop,563
Gangsta's Paradise,Coolio,80,1995-11-07,pop;post-teen pop,647
92 Explorer,Post Malone,74,2018-04-27,pop;post-teen pop,798
I Believe in Us,LÉON,62,2017-10-06,pop;post-teen pop,555
Another One,Kim Petras,47,2019-06-28,pop;post-teen pop,564
Good News,K.Flay,51,2019-07-12,pop;post-teen pop,0.64
Adore You,Maisie Peters,64,2019-10-04,pop;post-teen pop,704
There Will Be Blood,Kim Petras,60,2019-10-01,pop;post-teen pop,562
Sims,Lauv,55,2019-10-03,pop;post-teen pop,529
9 2 2005,Terror Jr,41,2019-10-04,pop;post-teen pop,837
Burnout,EXES,39,2019-10-04,pop;post-teen pop,638
Stole Your Car,Charlotte Lawrence,61,2018-09-13,pop;post-teen pop,659
Sweet Little Lies,bülow,66,2019-02-22,pop;post-teen pop,648
Safe,Daya,61,2018-06-22,pop;post-teen pop,412
Bad,Lennon Stella,69,2018-11-17,pop;post-teen pop,827
Water Fountain,Alec Benjamin,78,2018-11-16,pop;post-teen pop,723
Perfect,Brooke Alexx,26,2019-09-05,pop;post-teen pop,859
Nervous,Evan Blum,16,2019-04-16,pop;post-teen pop,802
Problems,A R I Z O N A,72,2019-10-11,pop;post-teen pop,0.72
King of the Doves,Mating Ritual,33,2019-10-10,pop;post-teen pop,876
Walking (feat. Swae Lee & Major Lazer),88rising,71,2019-10-11,pop;post-teen pop,701
BATSHiT,Girl Wilde,12,2019-10-11,pop;post-teen pop,0.58
Waste My Youth,GALXARA,38,2019-09-20,pop;post-teen pop,411
Afterlife,Hailee Steinfeld,71,2019-09-19,pop;post-teen pop,673
Not Going Out Tonight,Jack Newsome,28,2019-08-16,pop;post-teen pop,804
American Spirit,Meg & Dia,14,2019-07-26,pop;post-teen pop,0.77
Peachy Keen,L Devine,52,2019-10-18,pop;post-teen pop,806
Superlove (feat. Oh Wonder),Whethan,66,2018-11-09,pop;post-teen pop,578
Bachelorette,Ashe,42,2019-04-03,pop;post-teen pop,606
Playground,More Giraffes,46,2019-06-12,pop;post-teen pop,721
Flares,The Script,59,2014-09-12,pop;post-teen pop,292
Hungover You,Hazey Eyes,45,2019-01-30,pop;post-teen pop,574
Picture (In My Brain),Trynket,24,2019-08-31,pop;post-teen pop,594
Never Gonna Get Away,Refs,31,2019-08-02,pop;post-teen pop,713
Losers,Frawley,33,2019-06-28,pop;post-teen pop,672
Middle Name,Thomston,34,2019-09-06,pop;post-teen pop,545
Wait,IRIS,36,2019-06-21,pop;post-teen pop,0.64
Out of Place,Brooke Sierra,33,2019-05-10,pop;post-teen pop,717
Love Me Too,Joseph Tilley,40,2019-07-05,pop;post-teen pop,871
Mad Man,Jena Rose,6,2019-06-21,pop;post-teen pop,782
Lemontree,Julian Daniel,29,2019-08-23,pop;post-teen pop,794
365,Ben Zaidi,32,2019-10-25,pop;post-teen pop,758
Joyride,SONIA,61,2019-09-13,pop;post-teen pop,738
FOR YOUR EYES ONLY,Cashmere Cat,51,2019-09-20,pop;post-teen pop,435
Thought We Were in Love,CALI JEWLS,24,2019-09-06,pop;post-teen pop,561
Anywhere u go,Tove Lo,55,2019-09-20,pop;post-teen pop,598
Home To You,Sigrid,58,2019-11-01,pop;post-teen pop,619
The Way I Loved You (RAC Mix),REYNA,31,2019-11-01,pop;post-teen pop,0.7
On & On - Mixed,MØ,53,2019-11-01,pop;post-teen pop,648
colorblind,Mokita,61,2019-11-01,pop;post-teen pop,661
Black Heart,James Quick,23,2019-10-30,pop;post-teen pop,652
THAT BITCH,Bea Miller,66,2019-11-01,pop;post-teen pop,778
Graduation (with Juice WRLD),benny blanco,82,2019-08-30,pop;post-teen pop,731
Over That,Emily Vaughn,44,2017-10-27,pop;post-teen pop,805
Yellow Hearts,Ant Saunders,62,2019-06-18,pop;post-teen pop,866
useless,RUFUS,44,2019-07-26,pop;post-teen pop,808
Deliriously Good,Rat City,45,2019-08-16,pop;post-teen pop,609
Wild Girl,Kito,60,2019-09-27,pop;post-teen pop,691
Do You Ever?,Phil Good,57,2019-10-30,pop;post-teen pop,769
Be Fine (feat. Wafia),Ekali,56,2019-09-26,pop;post-teen pop,0.51
Get Stüpid,bülow,67,2019-04-05,pop;post-teen pop,843
Back To You,Wells*,44,2019-08-30,pop;post-teen pop,0.54
Workin' On It,Meghan Trainor,64,2019-10-31,pop;post-teen pop,631
Sleepless,Chymes,36,2019-11-07,pop;post-teen pop,0.84
Push My Luck,The Chainsmokers,66,2019-11-08,pop;post-teen pop,584
Regulars,Allie X,52,2019-11-08,pop;post-teen pop,732
Straight From The Bottle,Terror Jr,42,2019-11-08,pop;post-teen pop,782
Margaret's Hymn,Deborah's Child,34,2019-08-21,pop;post-teen pop,737
Kissing Other People,Lennon Stella,74,2019-11-01,pop;post-teen pop,699
Minute,Parson James,38,2019-06-21,pop;post-teen pop,699
Criminal,Grey,40,2019-06-28,pop;post-teen pop,674
So Good,Dove Cameron,63,2019-11-01,pop;post-teen pop,714
FUCK IT UP,Hearts & Colors,47,2019-10-11,pop;post-teen pop,715
Trippin',Becoming Young,38,2019-09-27,pop;post-teen pop,832
Sweettalk my Heart - Team Salut Remix,Tove Lo,51,2019-11-15,pop;post-teen pop,0.76
Lovely,Fly By Midnight,61,2019-11-15,pop;post-teen pop,548
Sad Songs In The Summer,Olivia O'Brien,63,2019-11-15,pop;post-teen pop,0.55
Born to Rule,Transviolet,38,2019-11-14,pop;post-teen pop,555
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,61,2019-11-13,pop;post-teen pop,626
Mean It,Lauv,85,2019-11-14,pop;post-teen pop,746
Tokyo Drifting (with Denzel Curry),Glass Animals,73,2019-11-13,pop;post-teen pop,708
Gold Jacket,Sam Tsui,29,2019-09-06,pop;post-teen pop,652
Misery,Cashae,27,2019-09-20,pop;post-teen pop,879
4runner,prettyboyshav,46,2019-06-14,pop;post-teen pop,636
Crazy Stupid Bitch,Annika Grace,29,2019-09-20,pop;post-teen pop,535
About Last Night,Kid Elliot,24,2019-09-13,pop;post-teen pop,909
Unstoppable,AJ Mitchell,51,2019-11-22,pop;post-teen pop,763
Rolling Thunder,Yoshi Flower,19,2019-08-02,pop;post-teen pop,757
One Second,Josh Arce,38,2019-10-18,pop;post-teen pop,673
Hotel Room,Lauren Sanderson,48,2019-09-24,pop;post-teen pop,679
Your Call Is Important to Us,Oscar Louis,32,2019-08-28,pop;post-teen pop,597
All I Do,ÊMIA,36,2019-03-29,pop;post-teen pop,519
You Said,Olmos,30,2019-09-20,pop;post-teen pop,574
Fuckboy,Dillistone,37,2019-09-13,pop;post-teen pop,766
Glue,Lee Bowie,30,2019-10-25,pop;post-teen pop,766
The Climb,Miley Cyrus,72,2009-01-01,pop;post-teen pop,336
Naturally,Selena Gomez & The Scene,63,2009-01-01,pop;post-teen pop,605
S.O.S.,Jonas Brothers,65,2007-01-01,pop;post-teen pop,587
Bad Romance,Lady Gaga,78,2009-11-05,pop;post-teen pop,696
I Knew You Were Trouble.,Taylor Swift,76,2012-10-21,pop;post-teen pop,622
Oops!...I Did It Again,Britney Spears,76,2000-05-16,pop;post-teen pop,751
Girlfriend,Avril Lavigne,72,2007-04-17,pop;post-teen pop,0.56
Want U Back,Cher Lloyd,62,2011-11-07,pop;post-teen pop,696
Royals,Lorde,78,2013-01-01,pop;post-teen pop,674
So What,P!nk,67,2008-10-24,pop;post-teen pop,537
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,69,2018-11-30,pop;post-teen pop,717
A Thousand Miles,Vanessa Carlton,76,2002-04-30,pop;post-teen pop,0.56
Fight Song,Rachel Platten,79,2016-01-01,pop;post-teen pop,564
I'm Just a Kid,Simple Plan,70,2018-04-06,pop;post-teen pop,527
Just the Girl,The Click Five,59,2005-08-08,pop;post-teen pop,571
Misery Business,Paramore,71,2007-06-11,pop;post-teen pop,517
La La Land,Demi Lovato,59,2008-01-01,pop;post-teen pop,467
...Baby One More Time,Britney Spears,75,1999-01-12,pop;post-teen pop,759
Poker Face,Lady Gaga,76,2008-01-01,pop;post-teen pop,851
Slow Down,Selena Gomez,62,2013-01-01,pop;post-teen pop,722
Gotta Go My Own Way,Melodyia Music,59,2014-09-05,pop;post-teen pop,467
Just Wanna Be With You - Original Version,High School Musical Cast,60,2008-01-01,pop;post-teen pop,547
Turn Up the Music,Adam Hicks,56,2011-01-01,pop;post-teen pop,531
The Boys Are Back - Original Version,High School Musical Cast,55,2008-01-01,pop;post-teen pop,706
Breakaway,Kelly Clarkson,61,2004,pop;post-teen pop,268
Just Give Me a Reason (feat. Nate Ruess),P!nk,80,2012-09-18,pop;post-teen pop,778
Our Song,Taylor Swift,61,2006-10-23,pop;post-teen pop,667
Mean,Taylor Swift,62,2010-01-01,pop;post-teen pop,0.57
What Makes You Beautiful,One Direction,78,2012-05-25,pop;post-teen pop,726
Fireflies,Owl City,78,2009-01-01,pop;post-teen pop,513
Beautiful Girls,Sean Kingston,77,2007-07-23,pop;post-teen pop,762
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,77,2011-11-11,pop;post-teen pop,646
I'm Yours,Jason Mraz,71,2008-05-01,pop;post-teen pop,686
She Will Be Loved - Radio Mix,Maroon 5,80,2002,pop;post-teen pop,651
Locked Away,R. City,73,2015-10-09,pop;post-teen pop,509
The Lazy Song,Bruno Mars,73,2010-10-05,pop;post-teen pop,738
Dynamite,Taio Cruz,77,2010-01-01,pop;post-teen pop,751
Blah Blah Blah (feat. 3OH!3),Kesha,61,2010-01-01,pop;post-teen pop,752
Bubbly,Colbie Caillat,71,2007-01-01,pop;post-teen pop,688
Heart Made Up On You,R5,48,2015-01-01,pop;post-teen pop,749
Smile,R5,49,2015-01-01,pop;post-teen pop,0.61
Hips Don't Lie (feat. Wyclef Jean),Shakira,80,2005-11-28,pop;post-teen pop,778
Somebody To You,The Vamps,69,2014-01-01,pop;post-teen pop,526
Love The Way You Lie (Part II) - Pt. 2,Rihanna,65,2010-11-16,pop;post-teen pop,472
Piano's On The Beach,Jacques Renault,44,2009-12-14,pop;post-teen pop,534
The Less I Know The Better,Tame Impala,18,2015-07-17,pop;post-teen pop,0.64
White Sky,Vampire Weekend,50,2010-01-11,pop;post-teen pop,572
Take on Me,a-ha,83,1985-06-01,pop;post-teen pop,573
Funky Town,Lipps Inc.,70,2010-02-01,pop;post-teen pop,906
99 Luftballons,Nena,24,1984-08-21,pop;post-teen pop,466
Lovefool - Radio Edit,The Cardigans,17,1996-09-17,pop;post-teen pop,644
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,64,1998-11-11,pop;post-teen pop,822
Dragostea Din Tei - Romanian Version,O-Zone,47,2003-08-01,pop;post-teen pop,0.8
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,81,1983-01-21,pop;post-teen pop,692
Finally,CeCe Peniston,56,2007-01-01,pop;post-teen pop,761
Virtual Insanity - Remastered,Jamiroquai,13,2006-11-06,pop;post-teen pop,651
This Is America,Childish Gambino,76,2018-05-06,pop;post-teen pop,854
The Bad Touch,Bloodhound Gang,11,1999,pop;post-teen pop,827
TiK ToK,Kesha,15,2010,pop;post-teen pop,755
Irreplaceable,Beyoncé,72,2007-05-29,pop;post-teen pop,447
Just Can’t Get Enough,The Black Eyed Peas,70,2010-01-01,pop;post-teen pop,659
Bumpy Ride,Mohombi,7,2010-01-01,pop;post-teen pop,709
Cha Cha Slide - Hardino Mix,DJ Casper,22,2004-01-01,pop;post-teen pop,852
AM To PM,Christina Milian,54,2001-01-01,pop;post-teen pop,0.87
Pompen,Kraantje Pappie,53,2016-10-28,pop;post-teen pop,0.95
Crazy In Love (feat. Jay-Z),Beyoncé,69,2003-03-10,pop;post-teen pop,664
DUELE EL CORAZON,Enrique Iglesias,72,2016-04-18,pop;post-teen pop,724
Just Dance,Lady Gaga,73,2008-01-01,pop;post-teen pop,822
Paparazzi,Lady Gaga,69,2008-01-01,pop;post-teen pop,762
Bad Romance,Lady Gaga,19,2009,pop;post-teen pop,697
Alejandro,Lady Gaga,8,2009-01-01,pop;post-teen pop,626
Poker Face,Lady Gaga,55,2009-01-01,pop;post-teen pop,851
Umbrella,Rihanna,15,2008-06-02,pop;post-teen pop,583
In My Head,Jason Derulo,64,2010-02-24,pop;post-teen pop,762
Problem,Ariana Grande,9,2014-08-22,pop;post-teen pop,0.66
Ai Se Eu Te Pego - Ao Vivo,Michel Teló,5,2011-08-21,pop;post-teen pop,0.65
Black Widow,Iggy Azalea,64,2014-01-01,pop;post-teen pop,743
Watskeburt?!,De Jeugd Van Tegenwoordig,55,2008-01-01,pop;post-teen pop,946
Replay,Iyaz,72,2009-08-11,pop;post-teen pop,706
Habiba,Boef,57,2017-03-17,pop;post-teen pop,898
The Way I Are,Timbaland,3,2013-04-15,pop;post-teen pop,743
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,65,2002,pop;post-teen pop,845
This Is What You Came For,Calvin Harris,79,2016-04-29,pop;post-teen pop,0.63
Trap Queen,Fetty Wap,48,2014-12-15,pop;post-teen pop,746
Hotline Bling,Drake,0,2016-05-06,pop;post-teen pop,905
Havana,Camila Cabello,26,2017-08-03,pop;post-teen pop,768
La La La,Naughty Boy,67,2013-01-01,pop;post-teen pop,772
I Follow Rivers (You Deep Sea Baby),Café Amargo,42,2013-01-15,pop;post-teen pop,826
Nobody To Love - Radio Edit,Sigma,0,2014-06-30,pop;post-teen pop,446
There is no other time,Klaxons,0,2014-06-09,pop;post-teen pop,714
I Loved You (feat. Melissa Steel),Blonde,55,2014-11-28,pop;post-teen pop,647
My head is a Jungle - MK Remix [Radio Edit],Wankelmut,28,2014-08-18,pop;post-teen pop,683
Every Single Piece - Radio Edit,Redondo,23,2015-05-18,pop;post-teen pop,688
Freestyler,Bomfunk MC's,8,2012-11-22,pop;post-teen pop,842
Together - Extended Mix,The Magician,11,2015-07-06,pop;post-teen pop,776
Right Here,Jess Glynne,50,2014-06-12,pop;post-teen pop,801
My Love,Route 94,14,2014-01-01,pop;post-teen pop,818
This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,20,2016-11-04,pop;post-teen pop,793
I Wanna Feel - Radio Edit,Secondcity,0,2014-05-26,pop;post-teen pop,692
We Can Only Live Today (Puppy) - Original,Netsky,10,2012-11-22,pop;post-teen pop,671
Make Luv,Room 5,52,2003-11-24,pop;post-teen pop,882
Intoxicated - Original Mix,Martin Solveig,34,2015-02-24,pop;post-teen pop,804
Say Something - Zac Samuel Remix,Karen Harding,6,2014-01-01,pop;post-teen pop,697
The Party (This Is How We Do It) - Radio Edit,Joe Stone,24,2015-06-15,pop;post-teen pop,688
We Are Young (feat. Janelle Monáe),fun.,75,2012-02-14,pop;post-teen pop,378
Lollipop,MIKA,55,2006-01-01,pop;post-teen pop,714
Grace Kelly,MIKA,67,2006-01-01,pop;post-teen pop,675
You Don't Know Me - Radio Edit,Jax Jones,14,2016-12-09,pop;post-teen pop,876
Opposite Of Adults,Chiddy Bang,57,2010-10-01,pop;post-teen pop,677
Adventure of a Lifetime,Coldplay,74,2015-12-04,pop;post-teen pop,638
Rather Be (feat. Jess Glynne),Clean Bandit,70,2014-06-02,pop;post-teen pop,799
Blurred Lines,Robin Thicke,18,2013-01-01,pop;post-teen pop,862
Hymn for the Weekend,Coldplay,77,2015-12-04,pop;post-teen pop,0.49
I Feel It Coming,The Weeknd,80,2016-11-25,pop;post-teen pop,773
Paradise,Coldplay,77,2011-10-24,pop;post-teen pop,449
How Long,Charlie Puth,17,2017-10-05,pop;post-teen pop,849
Swimming Pools (Drank),Kendrick Lamar,7,2012-08-03,pop;post-teen pop,656
Liquor Locker,Vic Mensa,1,2016-06-03,pop;post-teen pop,559
HUMBLE.,Kendrick Lamar,12,2017-04-14,pop;post-teen pop,906
Tiimmy Turner,Desiigner,4,2016-07-22,pop;post-teen pop,602
Oh My Darling Don't Cry,Run The Jewels,1,2014-10-24,pop;post-teen pop,525
Probleemkind,Esko,0,2015-03-07,pop;post-teen pop,726
Krantenwijk,Lil Kleine,6,2017-06-23,pop;post-teen pop,929
ELEMENT.,Kendrick Lamar,4,2017-04-14,pop;post-teen pop,0.73
King Kunta,Kendrick Lamar,10,2015-03-16,pop;post-teen pop,884
Boogie Wonderland,Mr. Belt & Wezol,1,2016-12-23,pop;post-teen pop,724
Make U Love Me,Tujamo,2,2017-02-13,pop;post-teen pop,718
Heads Will Roll,Yeah Yeah Yeahs,66,2009-01-01,pop;post-teen pop,562
Elastic Heart,Sia,72,2014-07-04,pop;post-teen pop,421
One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],Asaf Avidan & the Mojos,14,2012-06-04,pop;post-teen pop,821
Pompeii,Bastille,5,2013-01-01,pop;post-teen pop,679
Ain't Nobody (Loves Me Better),Felix Jaehn,19,2015-03-03,pop;post-teen pop,768
Get Free (feat. Amber Coffman),Major Lazer,4,2013-03-15,pop;post-teen pop,525
Feel It Still,Portugal. The Man,66,2017-03-02,pop;post-teen pop,0.78
Rhyme Or Reason,Eminem,0,2013-11-05,pop;post-teen pop,854
Love Game,Eminem,0,2013-11-05,pop;post-teen pop,778
Stressed Out,Twenty One Pilots,83,2015-05-15,pop;post-teen pop,734
Rain Or Shine,Young Fathers,39,2015-04-06,pop;post-teen pop,646
IDGAF,Dua Lipa,82,2017-06-02,pop;post-teen pop,836
Drag Me Down,One Direction,76,2015-11-13,pop;post-teen pop,0.73
There's Nothing Holdin' Me Back,Shawn Mendes,82,2017-04-20,pop;post-teen pop,866
I Like Me Better,Lauv,79,2018-05-31,pop;post-teen pop,752
Attention,Charlie Puth,82,2018-05-11,pop;post-teen pop,775
Dancing With A Stranger (with Normani),Sam Smith,87,2019-01-11,pop;post-teen pop,741
Symphony (feat. Zara Larsson),Clean Bandit,73,2018-11-30,pop;post-teen pop,715
The Middle,Zedd,84,2018-01-23,pop;post-teen pop,753
Look What You Made Me Do,Taylor Swift,74,2017-11-08,pop;post-teen pop,766
Lips Are Movin,Meghan Trainor,67,2015-01-09,pop;post-teen pop,775
Cheap Thrills,Sia,77,2016-01-29,pop;post-teen pop,628
Fancy,Iggy Azalea,69,2014-01-01,pop;post-teen pop,912
Big Plans,Why Don't We,80,2019-01-17,pop;post-teen pop,693
That's What I Like,Bruno Mars,82,2016-11-17,pop;post-teen pop,853
My My My!,Troye Sivan,75,2018-08-31,pop;post-teen pop,701
PILLOWTALK,ZAYN,78,2016-03-25,pop;post-teen pop,584
High Hopes,Panic! At The Disco,86,2018-06-22,pop;post-teen pop,579
Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,74,2017-07-21,pop;post-teen pop,683
Young Dumb & Broke,Khalid,83,2017-04-27,pop;post-teen pop,798
Green Light,Lorde,73,2017-06-16,pop;post-teen pop,594
Cool Kids,Echosmith,70,2013-10-04,pop;post-teen pop,719
Mama,Jonas Blue,74,2018-11-09,pop;post-teen pop,738
ILYSB,LANY,54,2015-12-11,pop;post-teen pop,623
I Don't Wanna Love You Anymore,LANY,5,2018-08-22,pop;post-teen pop,704
She Looks So Perfect,5 Seconds of Summer,69,2014-06-27,pop;post-teen pop,494
Dance To This (feat. Ariana Grande),Troye Sivan,74,2018-08-31,pop;post-teen pop,736
I'm a Mess - Acoustic,Bebe Rexha,58,2018-10-19,pop;post-teen pop,748
Firework,Katy Perry,67,2010-08-24,pop;post-teen pop,638
California Gurls,Katy Perry,71,2012-03-12,pop;post-teen pop,791
Déjà Vu,Katy Perry,53,2017-06-09,pop;post-teen pop,636
Save As Draft,Katy Perry,50,2017-06-09,pop;post-teen pop,0.59
Miami,Nicki Minaj,46,2018-08-10,pop;post-teen pop,874
Bon appétit,Katy Perry,67,2017-06-09,pop;post-teen pop,799
Chained To The Rhythm,Katy Perry,71,2017-06-09,pop;post-teen pop,446
Witness,Katy Perry,52,2017-06-09,pop;post-teen pop,569
Miss You More,Katy Perry,49,2017-06-09,pop;post-teen pop,0.58
Act My Age,Katy Perry,41,2017-06-09,pop;post-teen pop,687
Chun-Li,Nicki Minaj,72,2018-08-10,pop;post-teen pop,0.69
Hey Hey Hey,Katy Perry,55,2017-06-09,pop;post-teen pop,652
Youth feat. Khalid,Shawn Mendes,11,2018-05-25,pop;post-teen pop,518
POP/STARS,K/DA,75,2018-11-03,pop;post-teen pop,566
Poison,Rita Ora,60,2015-05-18,pop;post-teen pop,579
God is a woman,Ariana Grande,46,2018-08-17,pop;post-teen pop,602
sweetener,Ariana Grande,40,2018-08-17,pop;post-teen pop,722
no tears left to cry,Ariana Grande,40,2018-08-17,pop;post-teen pop,701
goodnight n go,Ariana Grande,39,2018-08-17,pop;post-teen pop,694
successful,Ariana Grande,36,2018-08-17,pop;post-teen pop,848
7 rings,Ariana Grande,30,2019-01-18,pop;post-teen pop,725
R.E.M,Ariana Grande,69,2018-08-17,pop;post-teen pop,831
Gorgeous,Taylor Swift,67,2017-11-08,pop;post-teen pop,0.8
R.E.M,Ariana Grande,39,2018-08-17,pop;post-teen pop,831
pete davidson,Ariana Grande,36,2018-08-17,pop;post-teen pop,654
raindrops (an angel cried),Ariana Grande,35,2018-08-17,pop;post-teen pop,336
NASA,Ariana Grande,76,2019-02-08,pop;post-teen pop,747
ghostin,Ariana Grande,73,2019-02-08,pop;post-teen pop,287
imagine,Ariana Grande,76,2019-02-08,pop;post-teen pop,729
Mercy,Shawn Mendes,18,2016-09-23,pop;post-teen pop,568
LLC,Nicki Minaj,55,2018-08-10,pop;post-teen pop,835
